experience_id,full_option_code,environment_type,secondary_environment,primary_experience_type,secondary_experience_types,physical_intensity,estimated_duration_hours,ideal_group_type,family_friendly,requires_guide,authenticity_level,luxury_level,cultural_immersion_level,weather_dependent,indoor_activity,includes_food,includes_transport,accessibility_friendly,semantic_tags,unique_selling_points,experience_mood,target_interests,best_seasons,special_occasions,one_line_summary,bussines_description,ideal_timing
d5aa8da1-3f2e-47af-a693-489ed719dede,MEXEXTEOBICPRTEF1,valley,,culture,"[""educational"",""gastronomy""]",moderate,8,any,TRUE,TRUE,5,4,4,FALSE,FALSE,TRUE,TRUE,FALSE,"[""teotihuacan"",""pyramid"",""calzada_de_los_muertos"",""murals"",""obsidian"",""handicrafts"",""pulque"",""xoconostle"",""ancient_civilization"",""mexico""]","[""Guided tour of Teotihuacan with detailed historical insights"",""Visit to artisan family home and obsidian craft demonstration"",""Tasting of pulque and xoconostle products"",""Combination of cultural, historical, and culinary experiences""]","[""educational"",""cultural"",""immersive"",""enriching""]","[""archaeology"",""indigenous_culture"",""traditional_crafts"",""gastronomy""]","[""spring"",""fall""]",[],"Full-day guided tour exploring Teotihuacan's history, crafts, and local flavors","Supplier: Teotihuacan en bici
General Description: Title: Walking tour in Teotihuacan | Description: Today your English speaking local guide will meet you at your hotel and, along with fellow travellers, head out of Mexico City to the valley of Teotihuacan to begin your approximately 8-hour experience. Here, your guide will talk to you about the significance of the City of the Gods, while you walk along the Calzada de los Muertos, telling you all about the mysteries of this ancient civilisation, where you will find buildings such as the Pyramid of the Sun and Pyramid of the Moon. Afterwards, you will board your transport that will take you on a tour of the route of the Murals, an ancient natural observatory and the breathtaking views of the City of the Gods. You""ll close your day with a visit to the home of a family of artisans, where you""ll learn more about the obsidian process and how it is transformed into handicrafts. You will also have a tasting of pulque and products derived from xoconostle, a cactus fruit very representative of the area. At the end of the designated time, you will enjoy a local lunch and your transportation will take you back to Mexico City, where your tour will end.
Service Details: fullServiceDescription: Teotihuacán Walking Tour - 8h - ENG | serviceDescription: Teotihuacán Walking Tour | serviceType: Operadora local | destinationName: Mexico Area
Location: address: Teotihuacan, Méx., México | locations: Teotihuacan, Mexico City",full_day
d5dcec78-0699-41fd-a760-9e0e80e3e06a,SAREXRANCACESTN06,desert,,educational,"[""culture"",""nature""]",low,6,any,TRUE,TRUE,5,4,3,FALSE,FALSE,TRUE,FALSE,TRUE,"[""bees"",""apiary"",""honey_production"",""baja_california_sur"",""ranch"",""flower_identification"",""honey_tasting"",""educational"",""nature"",""culture""]","[""Hands-on apiary experience with security equipment"",""In-depth learning about bee biology and hive functioning"",""Honey tasting and ranch lunch included"",""Immersive ranch tour in Baja California Sur""]","[""educational"",""relaxing"",""curious""]","[""entomology"",""beekeeping"",""honey"",""biodiversity"",""agriculture""]","[""spring"",""summer""]",[],Educational bee workshop with honey tasting at a Baja ranch,"Supplier: Rancho Cacachilas
General Description: Title: Bees’ workshop in Baja California Sur | Description: Today, your local guide in Spanish will wait for you at the meeting point to join a group of travelers and immerse yourself in the bees’ world through an intriguing speech on their biology, life cycle, main characteristics, and how a beehive works; it is the home for a colony of bees. You will take a tour of a ranch, where you will identify what flowers serve them as food. Next, you will experience being in an apiary (with security equipment) to learn about the honey production process, which varies depending on the region, the flowers’ disponibility, and the bee species involved. Once this experience of approximately six hours finishes, you will enjoy a honey tasting and a lunch from the ranch to your table.
Service Details: fullServiceDescription: Bee workshop - 6h - SPA | serviceDescription: Bee workshop | serviceType: Operadora local | destinationName: Baja California Sur
Location: address: Carretera a Los Planes KM. 30 Mas 7.5 KM Brecha en Direccion Al Norte Rancho El Chivato CP, 23232 El Sgto, B.C.S. | locations: La Ventana",full_day
d608abc7-0e41-4d3d-99e4-63d9fb7ec5ce,MUNEXMUCHLOHATOR1,town,,gastronomy,"[""culture""]",low,1.5,any,TRUE,TRUE,5,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,"[""corn_tortilla"",""masa"",""pozole"",""pozol"",""Yucatan"",""Mayan_culture"",""culinary_workshop"",""handmade_tortilla"",""comal"",""guacamole"",""cultural_food""]","[""Interactive handmade tortilla workshop"",""Deep cultural and culinary immersion in Mayan tradition"",""Hands-on experience with traditional Mexican food""]","[""educational"",""cultural"",""authentic""]","[""gastronomy"",""Mayan_culture"",""traditional_cooking"",""culinary_arts""]","[""dry_season"",""winter""]","[""cultural experience"",""family activity""]",Learn to make authentic Mexican corn tortillas in a traditional Yucatan community.,"Supplier: Mun Ha Chac Lol
General Description: Title: Making your own corn tortilla in the community of Mun-Ha | Description: Today, your local guide in English will wait for you at the meeting point to take you to an interactive workshop of approximately, where you will learn about the process of making a corn tortilla, one of the essential foods in the Mexican diet and in Mayan cosmology. The workshop begins with explaining the difference between masa and pozole-pozol, two basic ingredients for making the tortilla. It emphasizes the importance of the tortilla in the culture and cuisine of the region. Afterwards, you will make a ball of masa and shape it into a tortilla using your hands. Then, you will be taught how to place the tortilla on the comal and prevent it from burning, so you can achieve a perfect tortilla. Finally, you will learn how to remove the tortilla from the comal, and you can prepare guacamole to accompany your freshly made tortilla.
Service Details: fullServiceDescription: Handmade tortilla production - 1.5h - ENG | serviceDescription: Handmade tortilla production | serviceType: Centro Ecoturístico | destinationName: Yucatan
Location: address: Muna, Yuc., México | locations: Muná",midday
d684e085-c157-48b8-b8f2-9ebf12b14076,PBCDLHCAAZUDECORA,city,,wellness,[],low,24,any,TRUE,FALSE,5,4,3,FALSE,TRUE,FALSE,FALSE,TRUE,"[""hotel_boutique"",""puebla"",""city"",""room_decoration"",""luxury"",""accommodation"",""heritage"",""centro_historico""]","[""Charming boutique hotel in Puebla's historic center"",""Elegant room decoration with local aesthetic"",""Authentic Puebla experience in a cultural hub""]","[""relaxing"",""luxurious"",""cultural""]","[""luxury_accommodation"",""heritage"",""city_exploration"",""local_design""]","[""spring"",""fall""]","[""romantic getaway"",""cultural trip""]",Charming boutique hotel in Puebla's historic center with elegant decor,"Supplier: Casa Azulai Puebla Hotel Boutique
Service Details: fullServiceDescription: Room decoration | serviceDescription: Room decoration | serviceType: Alojamiento | destinationName: Puebla Area
Location: address: N° 808, Av 2 Ote, Centro histórico de Puebla, 72000 Heroica Puebla de Zaragoza, Pue. | locations: Puebla",full_day
d73a9236-716e-4aec-9f8d-7a71ffd6bd19,MEXEXLAGARUEPTI01,city,,nightlife,[],low,3,any,TRUE,FALSE,5,4,3,FALSE,TRUE,FALSE,FALSE,TRUE,"[""wrestling"",""lucha_libre"",""mexico_city"",""entertainment"",""sports"",""nightlife"",""cultural_event"",""mexican_tradition"",""spectacle"",""live_event""]","[""Authentic Mexican lucha libre experience"",""Live wrestling show in Mexico City"",""English commentary available""]","[""exciting"",""entertaining"",""cultural""]","[""sports"",""entertainment"",""mexican_culture"",""live_events""]",[],[],Experience authentic lucha libre wrestling in Mexico City with live matches and commentary.,"Supplier: Like a local by Garu
General Description: Title: CMLL Wrestling Saturdays
Service Details: fullServiceDescription: CMLL Wrestling Saturdays - 3h - ENG | serviceDescription: CMLL Wrestling Saturdays | serviceType: Operadora local | destinationName: Mexico Area
Location: address: Ciudad de México, CDMX, México | locations: Mexico City",evening
d76468dc-c46c-4440-a58a-de72aacf0281,CRCENVISCALENTOOB,forest,,educational,[],low,1,any,TRUE,FALSE,5,3,4,FALSE,FALSE,FALSE,FALSE,TRUE,"[""calakmul"",""maya_ruins"",""observation_tower"",""archaeological_site"",""cultural_heritage"",""cenote"",""jungle"",""history"",""excursion"",""mexico""]","[""Panoramic view from the observation tower"",""Access to Calakmul archaeological site"",""Immersive jungle environment"",""Authentic Mayan heritage""]","[""educational"",""adventurous"",""exploratory""]","[""maya_culture"",""archaeology"",""history"",""nature""]","[""winter"",""spring""]",[],Explore Calakmul's archaeological site with panoramic jungle views from the observation tower,"Supplier: Visit Calakmul
General Description: Title: Entrance to the tower of observation
Service Details: fullServiceDescription: Entrance to the tower of observation | serviceDescription: Entrance to the tower of observation | serviceType: Operadora local | destinationName: Campeche Area
Location: address: Chetumal - Villahermosa 518, Fundadores, 24640 Xpujil, Camp. | locations: Calakmul",full_day
d78b12f8-ec7e-470f-9e4a-59d449488fc7,YALEXNAAYTAEXCAV1,jungle,,adventure,"[""nature""]",moderate,1.5,any,TRUE,TRUE,5,2,3,TRUE,FALSE,FALSE,FALSE,TRUE,"[""caves"",""rejolladas"",""stalactites"",""mystical_storytelling"",""alux"",""yucatán"",""jungle"",""geology"",""adventure"",""exploration""]","[""Cave exploration in Maya jungle"",""Mythical Alux storytelling"",""Geological stalactite formations"",""Authentic local guide in English""]","[""adventurous"",""educational"",""mysterious""]","[""geology"",""Maya_culture"",""adventure_travel"",""nature""]","[""dry season""]",[],Explore Yucatán caves with local stories and geological wonders.,"Supplier: Ta Náayta
General Description: Title: Caves and “Rejolladas” Exploration in Yucatán | Description: Today, your local guide in English will take you on a tour of approximately two hours, where you will enter a small space to reach and see another cave. If you are willing to, you will crawl through a narrow cave to go to another one. Both are 6 kilometers from Yalcobá, a Yucatecan community in the heart of the southern Mexico Maya jungle. Besides, if you cannot go to the interpretative tour experience, you will listen to stories about the Alux, a mythical entity that steals bright objects, candies, tobacco, and livestock; simultaneously, it makes all kinds of mischief. Also, you will listen to an explanation about stalactite formations, which are geological formations developed by the drip and the deposition of minerals dissolved in water.
Service Details: fullServiceDescription: Exploration of Caves and Rehoyadas - 1.5h - ENG | serviceDescription: Exploration of Caves and Rehoyadas | serviceType: Operadora local | destinationName: Yucatan
Location: address: C 1 X 6 y 6 A, 97794 Yalcobá, Yuc. | locations: Yalcobá",full_day
d7f07901-c5f0-4011-9ec3-35195d8a81ad,CPEEXTUCTOUPRCHA1,town,,culture,"[""educational""]",low,11,any,TRUE,TRUE,5,4,4,FALSE,FALSE,FALSE,TRUE,TRUE,"[""archaeology"",""maya_culture"",""Chenes_region"",""Hochob"",""Dzibilnocac"",""Tabasqueño"",""ancient_kingdoms"",""Mayan_monuments"",""astronomical_activity"",""mayan_god_Chaac""]","[""Visit to lesser-known archaeological site Dzibilnocac"",""Exploration of ancient Mayan monuments and masks"",""Combination of cultural and historical insights""]","[""educational"",""enriching"",""adventurous""]","[""maya_culture"",""archaeology"",""history"",""ancient_civilizations""]","[""dry season""]",[],Explore ancient Mayan sites and learn about their astronomical and cultural significance.,"Supplier: El Tucan Tours
General Description: Title: Expedition in the Chenes region. | Description: Today your transportation will pick you up and take you on an 8 hour experience along with your local guide in Spanish, you will visit the Chenes region and explore the vestiges of ancient kingdoms: Hochob, Dzibilnocac and Tabasqueño. The first stop will be El Tabasqueño where the Emblem Tower is, a monument associated with astronomical scientific activities, and where&nbsp; you will also see a large number of stelae that recoroded information about the most relevant aspects of the city. You will continue to Hochob, where you can also visit several ancient monuments such as the East Palace, where you can find a huge mask representing the Mayan god Itzamná, or Structures II and III, with decorated masks, false temples and simulated staircases. Finally you will visit Dzibilnocac, a little known archeological site where you will find the Painted Vault, a group of mounds, platforms, vaulted buildings and rooms decorated with masks of the Mayan god of rain, Chaac. At the end of the tour, your transportation will return you to your hotel.
Service Details: fullServiceDescription: Chenes Archaeological Route - 11h - SPA | serviceDescription: Chenes Archaeological Route | serviceType: Operadora local | destinationName: Campeche Area
Location: address: Campeche, Camp., México | locations: Campeche",full_day
d871f8ef-f54f-498a-aacd-57d84166902c,RILEXRIOLAGPKEP01,town,lake,nature,"[""adventure"",""culture""]",low,4,any,TRUE,TRUE,4,3,3,TRUE,FALSE,FALSE,TRUE,TRUE,"[""boat_trip"",""rio_lagartos"",""biodiversity"",""flamingos"",""mangrove"",""salt_lakes"",""las_coloradas"",""mayán_bath"",""mud_bath"",""birdwatching"",""crocodiles""]","[""Observation of American flamingos in their natural habitat"",""Visit to Las Coloradas salt lakes with unique pink hue"",""Mayan exfoliating mud bath for skin health"",""Combination of wildlife, natural beauty, and cultural elements""]","[""adventurous"",""relaxing"",""educational"",""nature-immersive""]","[""birdwatching"",""ecotourism"",""wildlife"",""Mayan_culture"",""natural_baths""]","[""winter"",""spring""]","[""family outing"",""nature retreat""]","Explore Rio Lagartos' biodiversity, flamingos, salt lakes, and enjoy a Mayan mud bath.","Supplier: Rio Lagartos Xplore
General Description: Title: Boat trip in the Rio Lagartos Reserve | Description: Rio Lagartos is a small fishing village located in the north of the Yucatan Peninsula within the Ria Lagartos Biosphere Reserve. It is one of the main feeding and nesting areas of American flamingos in the Peninsula. During this experience, you will navigate for two hours in a boat through the mangrove ecosystem. Together with your local guide in Spanish, you will visit the feeding area of the flamingos to discover the biodiversity of the ecosystem, where you can observe different types of birds and, with some luck, crocodiles.

You will also have the opportunity to appreciate Las Coloradas (salt factory), beautiful salt lakes that have a pinkish tone due to their salt concentration (the color depends on the time of the year and the amount of daylight). During the tour, you will have the opportunity to take a Mayan bath (exfoliating mud bath) in the white clay mounds, which are beneficial for the skin due to their concentration of sulfur, minerals, salts and seaweed as they moisturize and soften the dermis. You will finish the excursion with free time on the beach to swim or just enjoy.
Service Details: fullServiceDescription: Flamingos tour - 2h - SPA | serviceDescription: Flamingos tour | serviceType: Operadora local | destinationName: Yucatan
Location: address: Calle 9, 97720 Río Lagartos, Yuc., México | locations: Rio Lagartos",full_day
d8b74e40-5074-4a88-9d78-a56f3ce954b2,NDGEXAAJANDPKEP11,forest,,culture,"[""educational""]",moderate,10.5,any,TRUE,TRUE,5,4,4,FALSE,FALSE,FALSE,FALSE,TRUE,"[""punta_laguna"",""day_of_the_dead"",""cenote"",""quintana_roo"",""ecotourism"",""cultural_event"",""traditional"",""mexican_festival"",""indigenous_culture"",""heritage""]","[""Experience of Punta Laguna's natural beauty and wildlife"",""Participation in authentic Day of the Dead celebrations in 3 Reyes"",""Cultural immersion in Quintana Roo""]","[""educational"",""cultural"",""festive""]","[""indigenous_culture"",""traditions"",""nature"",""heritage""]","[""fall"",""winter""]","[""cultural celebration"",""family outing""]","Explore Punta Laguna and celebrate Day of the Dead in 3 Reyes, full-day cultural experience","Supplier: Nuevo Durango
Service Details: fullServiceDescription: Punta Laguna & Day of the dead in 3 Reyes - 10.5h - FRA | serviceDescription: Punta Laguna & Day of the dead in 3 Reyes | serviceType: Centro Ecoturístico | destinationName: Quintana Roo
Location: address: Cabañas Nuevo Durango | locations: Nuevo Durango",full_day
d8caf886-b286-4ae4-9647-bef45e41ffca,OXCEXETNOTUFPTI04,city,,gastronomy,"[""culture""]",low,6,any,TRUE,TRUE,5,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,"[""oaxaca"",""street_food"",""gastronomy"",""cultural_tour"",""market_visit"",""historical_sites"",""colonial_architecture"",""local_guide"",""traditional_cuisine"",""city_tour""]","[""Authentic street food experience in Oaxaca"",""Visit to Mercado de la Merced and local neighbourhoods"",""Access to the 16th-century aqueduct and Santo Domingo Temple museum"",""Sampling of traditional Oaxacan hot chocolate"",""Exploration of colonial architecture and vibrant markets""]","[""educational"",""cultural"",""delightful"",""authentic""]","[""gastronomy"",""local_culture"",""history"",""architecture"",""foodie_experience""]","[""dry season (winter to early summer)""]",[],Explore Oaxaca's rich culture and street food on a full-day guided city tour,"Supplier: Etnoturística
General Description: Title: Gastronomy and culture on the streets of Oaxaca | Description: Today, you will enjoy an approximately 5-hour visit to the city of Oaxaca to explore its cultural, historical, and gastronomic richness with the guidance of a local Spanish-speaking guide. You will begin by visiting the Mercado de la Merced, where you can try a traditional baked empanada. Then, you will stroll through the colourful streets of the Jalatlaco neighbourhood until you reach the 16th-century Aqueduct, where you can savour delicious street tacos on García Vigil Street.


Next, you will continue to the architectural complex of the Santo Domingo Temple, which houses a museum of cultures and the treasure of the Seventh Tomb of Monte Albán. Here, you can refresh yourself with one of the city's famous ice creams. Finally, you will walk along the baroque facades of the Cathedral and the colonial mansions on Alcalá Street before ending at the Plaza de la Constitución. This place features an authentic modernist kiosk and markets with delightful aromas and flavours. Here, you can enjoy a delicious Oaxacan hot chocolate to conclude the tour.
Service Details: fullServiceDescription: Tour Street Food & Culture - 6h - SPA | serviceDescription: Tour Street Food & Culture | serviceType: Operadora local | destinationName: Oaxaca
Location: address: Oaxaca, Centro, Oaxaca de Juárez, Oaxaca, México | locations: Oaxaca de Juárez",full_day
d8f59af4-26ac-4484-a7c4-e1113b2d883a,TAPEXARGOVICOFEE3,town,,gastronomy,"[""educational""]",low,1,any,TRUE,TRUE,5,4,3,FALSE,TRUE,TRUE,FALSE,TRUE,"[""coffee_extraction"",""coffee_tasting"",""gastronomy"",""Chiapas"",""artisanal_bread"",""French_press"",""Chemex"",""Japanese_siphon"",""culinary_workshop""]","[""Hands-on coffee brewing techniques"",""Learning multiple extraction methods"",""Tasting artisanal bread with coffee""]","[""educational"",""relaxing""]","[""gastronomy"",""coffee_culture"",""culinary_arts""]","[""all""]","[""cultural experience"",""culinary discovery""]",Learn diverse coffee extraction methods with tastings at Hotel Argovia Finca Resort,"Supplier: Hotel Argovia Finca Resort
General Description: Title: Workshop on Coffee Extraction Methods | Description: Today, you will live an experience of approximately 1 hour to discover various coffee extraction techniques. Accompanied by a group of travellers and your local guide who speaks Spanish, you will learn methods such as the French press, Italian press, chemex, and Japanese siphon. Each offers a unique and captivating flavour profile. You will delve into the characteristics of each extraction method and learn about the factors that influence the final flavour of your cup of coffee. From temperature and contact time to the fineness of the grind, you will learn how each detail can influence the final outcome. You will have a tasting with each of the methods accompanied by artisanal bread, and with this, the experience will conclude.
Service Details: fullServiceDescription: Workshop on coffee extraction methods - 1h - SPA | serviceDescription: Workshop on coffee extraction methods | serviceType: Alojamiento, Operadora local | destinationName: Chiapas
Location: address: Km. 39 + 2, Tapachula - Nueva Alemania, 30806 Tapachula de Córdova y Ordoñez, Chis. | locations: Tapachula",midday
d9115cb2-6754-421b-b620-9645b1f9dd5e,MIDEXMAYECOESTI08,beach,,nature,"[""adventure""]",moderate,9.5,any,TRUE,TRUE,5,4,3,TRUE,FALSE,FALSE,TRUE,TRUE,"[""beach"",""island"",""corchito"",""progreso"",""yucatan"",""nature"",""adventure"",""snorkeling"",""ecotourism""]","[""Visit to Columpios Island and Corchito natural pools"",""Full-day eco-adventure from Mérida"",""Includes local guide and transportation""]","[""adventurous"",""relaxing""]","[""ecotourism"",""nature"",""beach"",""snorkeling""]","[""spring"",""summer""]",[],"Full-day eco-adventure exploring beaches, islands, and natural pools in Yucatán","Supplier: Mayan Ecotours
Service Details: fullServiceDescription: Progreso, Columpios Island & Corchito - 9.5h - ENG | serviceDescription: Progreso, Columpios Island & Corchito | serviceType: Operadora local | destinationName: Yucatan
Location: address: Mérida, Yuc., México | locations: Mérida",full_day
d965aa81-b1b9-4c9f-bbb9-5143b16b658a,OXCEXMEZCOUEPTI01,city,,gastronomy,"[""culture""]",low,6,any,TRUE,TRUE,4,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,"[""mezcal"",""agave"",""palenque"",""micro_lots"",""sustainable_agriculture"",""community_retribution"",""family_tradition"",""Oaxaca"",""culinary_culture"",""local_producers""]","[""Family-managed palenque with four generations"",""Sustainable agriculture and community engagement"",""Direct purchase from producers"",""Authentic mezcal tasting experience""]","[""educational"",""cultural"",""authentic""]","[""gastronomy"",""indigenous_culture"",""traditional_production"",""sustainable_practices""]","[""spring"",""summer"",""fall""]","[""cultural exploration"",""gastronomic adventure""]",Discover traditional mezcal production and taste authentic Oaxaca mezcal.,"Supplier: Mezcouting
General Description: Title: Mezcal: a gastronomic culture in Oaxaca | Description: Today, your local guide in Spanish will take you on a tour of approximately six hours, where you will learn about mezcal’s preparation process in an agave and palenque craft nursery that produces micro-lots in clay pots. This palenque has been managed by the same family for four generations, besides being engaged with sustainable agriculture and community retribution; nowadays, it produces mezcal for domestic and international sales. Taste this mining mezcal and buy it directly from the producers. To finish this experience, eat in the Ocotlán market; a culturally enriching experience with no doubt.
Service Details: fullServiceDescription: Mezcal minero - 6h - SPA | serviceDescription: Mezcal minero | serviceType: Operadora local | destinationName: Oaxaca
Location: address: Camino el Nache No. 1, 70800 Mengolí de Morelos, Oax. | locations: Oaxaca de Juárez",full_day
d9a2201c-e146-4664-a4ac-bf42aaae8b1d,ISAEXCECAREEPTN02,lake,,nature,[],low,3,any,TRUE,FALSE,4,4,2,FALSE,FALSE,FALSE,FALSE,TRUE,"[""boat_tour"",""flamingos"",""Campeche"",""island"",""nature"",""wildlife"",""birdwatching"",""eco-tourism""]","[""Close encounter with flamingos"",""Scenic boat tour in Campeche area"",""Eco-friendly nature experience""]","[""relaxing"",""adventurous"",""educational""]","[""wildlife"",""birdwatching"",""eco-tourism"",""nature""]","[""dry season"",""winter""]",[],Scenic boat tour in Campeche with flamingo sightings and eco-focus,"Supplier: Centro Ecoturístico Carey
Service Details: fullServiceDescription: Los Flamencos boat tour - 3h - SPA | serviceDescription: Los Flamencos boat tour | serviceType: Centro Ecoturístico | destinationName: Campeche Area
Location: address: Campo de Futbol, s/n (frente al campo de fútbol) Isla Arena, Calkini, Campeche s/n (frente al, Isla Arena, 24919 Calkiní, Camp. | locations: Isla Arena",full_day
d9f96635-3f66-45da-87b9-e4cadc5ed5cb,PBCEXUNLIMIEPTI10,city,,culture,"[""educational""]",low,7,any,TRUE,TRUE,5,4,4,FALSE,TRUE,FALSE,TRUE,TRUE,"[""puebla"",""cultural_tour"",""altars"",""flowers"",""religious_culture"",""historical"",""traditional"",""educational"",""city_tour"",""heritage""]","[""Deep cultural exploration of Puebla's religious traditions"",""Focus on altars and floral offerings"",""Guided full-day experience in historic Puebla""]","[""educational"",""respectful"",""reverent""]","[""religious_culture"",""heritage"",""traditional_art"",""history""]","[""spring"",""fall""]","[""cultural appreciation"",""educational trip""]",Explore Puebla's rich religious traditions through altars and floral artistry in a full-day guided体验,"Supplier: Unlimited experiences
General Description: Title: Altars and flowers: A journey to eternity.
Service Details: fullServiceDescription: Altars and flowers: A journey to eternity - 7h - ENG | serviceDescription: Altars and flowers: A journey to eternity | serviceType: Operadora local, Transporte | destinationName: Puebla Area
Location: address: Av. Don Juan de Palafox y. Mendoza entre calle Ayuntamiento y Calle 2 Norte, Centro histórico de Puebla, 72000 Heroica Puebla de Zaragoza, Pue. | locations: Puebla",full_day
da48eedd-3ea6-4bc9-84ef-d40e61fd11e1,PLCEXBLUECAESTI06,beach,,wellness,[],low,6.5,any,TRUE,FALSE,4,5,2,FALSE,TRUE,FALSE,TRUE,TRUE,"[""spa"",""quintana_roo"",""playa_del_carmen"",""wellness"",""relaxation"",""massage"",""beauty_treatment"",""beach"",""luxury""]","[""Comprehensive spa experience in Tulum and surrounding villages"",""Includes transportation from Playa del Carmen"",""High-end wellness services""]","[""relaxing"",""rejuvenating"",""luxurious""]","[""wellness"",""spa"",""beauty"",""relaxation""]","[""winter"",""spring"",""fall""]","[""relaxation day"",""special treat"",""romantic getaway""]",Luxury spa experience in Tulum & Village with transportation from Playa del Carmen,"Supplier: Blue Caribe
Service Details: fullServiceDescription: Tulum & Village - 6.5h - SPA | serviceDescription: Tulum & Village | serviceType: Operadora local | destinationName: Quintana Roo
Location: address: Playa del Carmen, Quintana Roo, México | locations: Cancún, Puerto Morelos, Playa del Carmen",full_day
da8d930e-7e64-4180-8c2f-e2781fb2e766,YALEXNAAYTAYUCGA1,town,,gastronomy,[],low,2,any,TRUE,TRUE,5,3,3,FALSE,TRUE,TRUE,FALSE,TRUE,"[""yucatecan_cuisine"",""gastronomy"",""cooking_workshop"",""local_cuisine"",""traditional"",""yucatan"",""culinary_class""]","[""Authentic Yucatecan recipes"",""Hands-on cooking experience"",""Local culinary traditions""]","[""educational"",""cultural"",""delightful""]","[""foodie"",""culinary_traditions"",""cultural_experience""]","[""dry_season""]",[],Learn authentic Yucatecan cuisine in an engaging workshop in Yucatán,"Supplier: Ta Náayta
General Description: Title: Yucatecan gastronomy workshop
Service Details: fullServiceDescription: Yucatecan gastronomy workshop - 2h - FRA | serviceDescription: Yucatecan gastronomy workshop | serviceType: Operadora local | destinationName: Yucatan
Location: address: C 1 X 6 y 6 A, 97794 Yalcobá, Yuc. | locations: Yalcobá",midday
daa41385-137b-4a06-b6a2-75f7e141b315,PVREXEXMATAEPTI05,beach,,adventure,"[""nature""]",moderate,4,friends,TRUE,TRUE,5,4,2,TRUE,FALSE,FALSE,TRUE,TRUE,"[""snorkeling"",""coral_island"",""marine_life"",""jalisco"",""puerto_vallarta"",""nayarit"",""beach"",""water_sports""]","[""Clear waters of Coral Island"",""Rich marine biodiversity"",""Professional local guides"",""Accessible for families and groups""]","[""adventurous"",""exciting"",""refreshing""]","[""marine_biodiversity"",""water_sports"",""adventure"",""nature""]","[""spring"",""summer""]",[],Snorkeling adventure in Coral Island's vibrant marine ecosystem in Jalisco,"Supplier: Experiencias Ecoturísticas Mata
Service Details: fullServiceDescription: Snorkeling in Coral Island - ENG | serviceDescription: Snorkeling in Coral Island | serviceType: Operadora local | destinationName: Jalisco
Location: address: Nayarit, México | locations: Puerto Vallarta, Nuevo Vallarta, San Pancho, San Blas",full_day
db09c5bd-41fb-4f2f-a785-910dc7e279cf,LTOEXSEALANESTI09,cenote,,adventure,"[""nature""]",high,5,any,TRUE,TRUE,5,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,"[""hiking"",""cañon"",""mezquite"",""baja_california_sur"",""adventure"",""nature"",""outdoor""]","[""Scenic canyon hike in Baja California Sur"",""Challenging high-intensity outdoor activity"",""Authentic natural experience in a remote canyon""]","[""exciting"",""challenging"",""adventurous""]","[""nature"",""adventure"",""outdoor_exploration""]","[""fall"",""winter"",""spring""]",[],Challenging canyon hike in Baja California Sur for adventure lovers,"Supplier: Sea and Land Tours
General Description: Title: Hiking Ca&#241;on del Mezquit.
Service Details: fullServiceDescription: Hiking Cañon del Mezquite - 5h - SPA | serviceDescription: Hiking Cañon del Mezquite | destinationName: Baja California Sur",full_day
db57ce8e-1710-46aa-a19d-56210037e316,NDGEXAAJANDCAVIM1,cenote,,spiritual,"[""culture"",""nature""]",low,2.5,any,TRUE,TRUE,5,3,4,FALSE,TRUE,FALSE,FALSE,TRUE,"[""cenote"",""maya_culture"",""meditation"",""jungle"",""spiritual"",""nature"",""crystalline_rivers"",""moon_permission"",""underworld"",""quintana_roo""]","[""Mayan underworld exploration"",""Cultural ritual with moon and gods"",""Meditation in natural cave setting""]","[""relaxing"",""spiritual"",""meditative"",""refreshing""]","[""indigenous_culture"",""spiritual_practices"",""nature_exploration"",""adventure""]","[""dry season""]","[""personal retreat"",""spiritual journey""]",Mayan cave meditation experience connecting with nature and spirituality,"Supplier: Nuevo Durango
General Description: Title: Visit the Nuevo Durango Cavern | Description: Today you will visit a project that combines nature conservation and traditional Mayan culture, located 1km from the local communities. You will meet at the established point with your Spanish-speaking guide who will accompany you on this 2-hour adventure.
During the tour, you will be able to observe birds and some of the trees that produce honey. When you arrive at the cavern, you will find 3 vaults full of channels and crystalline subway rivers that you can access after purification, this ritual consists of asking permission to the moon and the gods protectors of the jungle and cenotes to enter the cave. Xibalba Cave better known as the Mayan underworld to relax, refresh and enjoy a meditation in the dark to be in contact with nature and yourself. At the end of the activity, you can return to your hotel.
Service Details: fullServiceDescription: Cave visit with meditation - 2.5h - SPA | serviceDescription: Cave visit with meditation | serviceType: Centro Ecoturístico | destinationName: Quintana Roo
Location: address: Cabañas Nuevo Durango | locations: Nuevo Durango",full_day
